"id","display_name"
"32001224000","Knuckle2-Infernal Dragon-Green"
"32001225000","Knuckle2-Infernal Dragon-Purple"
"32001231000","Kukri-Dragon-Green"
"32001232000","Kukri-Dragon-Purple"
"32001233000","Kukri-Dragon-Blue"
"32001245000","Kukri-Dragon-Void"
"32001258000","AK47-Gladiator-Blue"
"32001259000","AK47-Gladiator-Purple"
"32001260000","AK47-Gladiator-White"
"32001280000","B.C Axe-Beast-Blue"
"32001281000","B.C Axe-Beast-Green"
"32001282000","B.C Axe-Beast-Purple"
"32001352000","SKS-Medusa-Alpha-Red"
"32001353000","SKS-Medusa-Alpha-Blue"
"32001364000","AWM-Angel-Blue"
"32001365000","AWM-Angel-Red"
"32001366000","AWM-Angel-Green"
"32001367000","Kar 98K-Blood Moon-Blue"
"32001368000","Kar 98K-Blood Moon-Purple"
"32001369000","Kar 98K-Blood Moon-Green"
"32001003000","AK47-Iron Beast-Red"
"32001004000","AK47-Iron Beast-Pink"
"32001005000","AK47-Iron Beast-Space Purple"
"32001006000","AK47-Iron Beast-Green"
"32001117000","B.C Axe-Iron Beast-Pink"
"32001118000","B.C Axe-Iron Beast-Green"
"32001119000","B.C Axe-Iron Beast-Red"
"32001120000","B.C Axe-Iron Beast-Purple"
"32001149000","AK47-Beast-Blue"
"32001150000","AK47-Beast-Xanh"
"32001151000","AK47-Beast-Space Purple"
"32001152000","AK47-Beast-Pink"
"32001386000","AK47-Beast-Red"
"32001140000","M4A1-Beast-Blue"
"32001141000","M4A1-Beast-Green"
"32001142000","M4A1-Beast-Purple"
"32001143000","M4A1-Beast-Pink"
"32001144000","M4A1-Beast-White"
"32001105000","M4A1-Predator-Blue"
"32001106000","M4A1-Predator-Green"
"32001107000","M4A1-Predator-Purple"
"32001108000","M4A1-Predator-Pink"
"32001109000","M4A1-Predator-White"
"32001350000","QBZ03-Predator-Green"
"32001351000","QBZ03-Predator-Blue"
"32001332000","98K-Born Beast-Green"
"32001333000","98K-Born Beast-Blue"
"32001205000","Barrett-Imperial Beast Red"
"32001206000","Barrett M82A1-Born Beast-Noble Gold-White"
"32001207000","Barrett M82A1-Born Beast-Noble Gold-Green"
"32001290000","Barrett M82A1-Born Beast-Noble Gold-Void"
"32001161000","AK47-Born Beast-Blue"
"32001162000","AK47-Born Beast-Space Purple"
"32001163000","AK47-Born Beast-Đồng Xanh"
"32001055000","Barrett M82A1-Born Beast-Blue"
"32001056000","Barrett M82A1-Born Beast-Green"
"32001057000","Barrett M82A1-Born Beast-Space Purple"
"32001058000","Barrett M82A1-Born Beast-Pink"
"32001059000","Barrett M82A1-Born Beast-Snow"
"32001124000","Keris-Born Beast-Green"
"32001125000","Keris-Born Beast-Blue"
"32001126000","Keris-Born Beast-Purple"
"32001394000","AK47-Fury Beast-Void"
"32001155000","AWM-Infernal Dragon-Blue"
"32001156000","AWM-Infernal Dragon-Red"
"32001157000","AWM-Infernal Dragon-Purple"
"32001194000","M4A1S-Imperial Red"
"32001195000","M4A1-Iron Beast-Noble Gold-White"
"32001196000","M4A1-Iron Beast-Noble Gold-Green"
"32001292000","Kukri-Beast-Noble Gold-Void"
"32001288000","AK47-Beast-Noble Gold-Void"
"32001289000","M4A1-Iron Beast-Noble Gold-Void"
"32001291000","Desert Eagle-Born Beast-Noble Gold-Void"
"32001296000","QBU09-Imperial Red"
"32001297000","QBU09-Imperial Green"
"32001298000","QBU09-Imperial Space Purple"
"32001214000","MK5-Mechanical Era-Blue"
"32001215000","MK5-Mechanical Era-Green"
"32001216000","MK5-Mechanical Era-Purple"
"32001217000","MK5-Mechanical Era-Pink"
"32001218000","MK5-Mechanical Era-White"
"32001185000","COP 357-Iron Beast-Green"
"32001186000","COP 357-Iron Beast-Purple"
"32001187000","COP 357-Iron Beast-White"
"32001121000","Kukri-Beast-Green"
"32001122000","Kukri-Beast-Red"
"32001123000","Kukri-Beast-Purple"
"32001269000","M4A1-S-Chameleon-Pink"
"32001382000","98K-Satellite-Pink"
"32001384000","98K-Satellite-Purple"
"32001395000","AWM-Red Frame Hawk-Purple"
"32001383000","98K-Satellite-Green"
"32001268000","M4A1-S-Chameleon-Red"
"32001010000","M4A1-Iron Beast-Green"
"32001009000","M4A1-Iron Beast-Space Purple"
"32001338000","AK47-Mulan-Purple"
"32001339000","AK47-Mulan-Pink"
"32001128000","Kukri-Beast-Gray"
"32001015000","M4A1-Iron Beast-Rhythmic Yellow"
"32001008000","M4A1-Iron Beast-Pink"
"32001012000","M4A1-Iron Beast-Red"
"32101036000","Búp Bê Zihan"
"32101026000","Búp Bê Beast"
"32101111000","Búp Bê Tiểu Hỏa Tử Trác Lộc"
"32101072000","Búp Bê Ragnarok"
"32101042000","Búp Bê FOX-Winter Land"
"32101018000","Búp Bê Thiên Sứ"
"32101023000","Búp Bê Linh Hồ eSports"
"32101024000","Búp Bê Rồng Con"
"32101048000","Búp Bê Nấm Nhỏ"
"32101010000","Búp Bê Tử Thần"
"32101031000","Búp Bê Hương Hương"
"32101064000","Búp Bê Tiểu Ác Quỷ Zombie"
"32101004000","Búp Bê Kẻ Ẩn Nấp Switcher"
"32101008000","Búp Bê Ghost-Guardian"
"32101012000","Búp Bê Bé Điên"
"32101013000","Búp Bê Thiết Kỵ"
"32101014000","Búp Bê JON-GR"
"32101015000","Búp Bê Gấu Koala"
"32101025000","Búp Bê Totoro"
"32101043000","Guan Xiaoyu Búp Bê"
"32101045000","Búp Bê Tiểu Điệp"
"32101047000","Búp Bê Bê Con"
"32101030000","Búp Bê Kẻ Ẩn Nấp Subject Alpha"
"32101032000","Búp Bê Lạc Y"
"32101033000","Búp Bê Thiếu Nữ Cổ Phong"
"32101041000","Búp Bê DJ MOS"
"32101002000","Búp Bê GR MOS"
"32101003000","Búp Bê Fox-Black List"
"32101028000","Búp Bê White Wolf"
"32101016000","Búp Bê Gấu Teddy"
"32101017000","Búp Bê Retriever Bunny"
"32101019000","Búp Bê MOS Vương Giả"
"32101020000","Búp Bê Thỏ Nhỏ Cung Đình"
"32101021000","Búp Bê Cậu Bé Bí Ẩn"
"32101022000","DJ Meo"
"32101058000","Búp Bê Kẻ Ẩn Nấp Đồng Tử"
"32101029000","Búp Bê Tiểu Kim Cang"
"32101039000","Búp Bê Thủy Thủ Mùa Hè"
"32101135000","Búp Bê Rồng Sữa MOS"
"32101049000","Búp Bê Yun Youyou"
"32301267000","Sticker: Ký Sự Trục Lộc"
"32301247000","Sticker: Sơn Hải Kinh"
"32301244000","Sticker: Ký Sự Phong Vân"
"32301241000","Sticker: Galaxy Trip"
"32301234000","Sticker: Rising Sun"
"32301097000","Sticker: Continue Hologram"
"32301092000","Sticker: Ragnarok "
"32301268000","Sticker: Zhuolu Mark"
"32301254000","Sticker: Unlimited Mark"
"32301246000","Sticker: Sơn Hải Kinh"
"32301243000","Sticker: War Storm Mark"
"32301242000","Sticker: Galaxy Trip"
"32301235000","Sticker: Rising Sun"
"32301126000","Sticker: MOS Cat"
"32301096000","Sticker: Continue"
"32301129000","Sticker: Born Beast"
"32301045000","Sticker: Snow Mountain"
"32301101000","Sticker: Zihan"
"32301311000","Sticker|Rồng Sữa BLADE Vàng"
"32301227000","Sticker: Shadow Island"
"32301228000","Sticker: Shadow Island"
"32301163000","Sticker: HeartShot-Yun (Laser)"
"32301162000","Sticker: Heartshot-cloud"
"32401033000","Phụ Kiện Vua Súng"
"32401006000","Phụ Kiện Huyền Thoại"
"32401056000","Linh Kiện Cảnh Báo Thay Đạn"
"32401054000","Trang Sức Công Trạng Hiển Hách"
"32401055000","Trang Sức Cẩn Thận Đầu"
"32401149000","Trang Sức Cẩn Thận Đầu"
"32401150000","Linh Kiện Hình Chiếu Cảnh Báo Thay Đạn"
"32401151000","Trang Sức Chiến Công Hiển Hách"
"32401171000","Trang Sức PERFECT"
"32401061000","Trang Sức Ragnarok"
"32401109000","Trang Sức Tiểu Ác Quỷ Zombie"
"32401069000","Trang Sức Cánh Cơ Giới Long"
"32401103000","Trang Sức Máy Bắn"
"32401108000","Trang Sức Hổ Nhỏ"
"32401153000","Trang Sức Mộc Lan"
"32401040000","Trang Sức MOS"
"32401027000","Trang Sức Lá Phong"
"32401050000","Trang Sức White Wolf"
"32401128000","Trang Sức Mặt Trăng"
"32401141000","Trang Sức Dynasty Sword Mini"
"32401107000","Trang Sức Đèn Lồng"
"32401065000","Trang Sức Continue"
"32401045000","Trang Sức Subject Alpha"
"32401068000","Chuông Ngân-Winter Land"
"32401007000","Trang Sức Cây Nhỏ"
"32401008000","Trang Sức Quái Vật"
"32401009000","Trang Sức FOX"
"32401024000","Trang Sức Vịt Con"
"32401026000","Trang Sức Đạn"
"32401028000","Trang Sức Victoria"
"32401029000","Trang Sức Tiểu Kim Cang"
"32401031000","Trang Sức Trái Đất"
"32401035000","Trang Sức Người Tuyết"
"32401036000","Trang Sức Bông Tuyết"
"32401038000","Trang Sức Kết Cát Tường"
"32401046000","Trang Sức Cảnh Sát Biển"
"32401047000","Trang Sức Cướp Biển"
"32401051000","Phụ Kiện Switcher"
"32401052000","Trang Sức Ảo Ảnh"
"32401053000","Trang Sức Bạch Mã"
"32401060000","Trang Sức Ly Dạ Quang"
"32401075000","Trang Sức Bê Con"
"32401076000","Trang Sức Zombie"
"32401081000","Trang Sức Medusa"
"32401082000","Trang Sức Poker"
"32401096000","Phụ Kiện Thần Súng"
"32401098000","Phụ Kiện Truyền Kỳ"
"32401101000","Trang Sức Tiểu Bạch Long"
"32401102000","Trang Sức Bậc Thầy Viền Nét"
"32401119000","Trang Sức Xẻng Sắt Đỏ"
"32401120000","Trang Sức Xẻng Sắt Lam"
"32401138000","Trang Sức Hoa Hồng Pha Lê"
"32401139000","Trang Sức Thỏ A Mẫn"
"32401142000","Trang Sức Cà Rốt"
"32401169000","MISSTrang Sức"
"32401170000","Trang Sức GOOD"
"32401173000","Trang Sức Một Uy Lực Ba Liên"
"32401230000","Phụ Kiện Rồng Sữa"
"32401143000","Phụ Kiện Biến Đổi HeartShot"
"32501110000","Sơn Xịt Ragnarok"
"32501011000","Sơn Xịt Ragnarok"
"32501045000","Sơn Xịt Born Beast"
"32501025000","Sơn Xịt Đỏ Zihan"
"32501047000","Sơn Xịt Titan"
"32501048000","Sơn Xịt Cơ Giáp Điện Từ"
"32501052000","Sơn Xịt Guan Xiaoyu"
"32501053000","Sơn Xịt Xin Lỗi"
"32501055000","Sơn Xịt Ngưu Ngưu"
"32501057000","Sơn Xịt Biến Ảo Ảo Ảnh"
"32501058000","Sơn Xịt Bươm Bướm"
"32501059000","Sơn Xịt Medusa"
"32501090000","Sơn Xịt Hổ Hổ Sinh Uy"
"32501092000","Sơn Xịt Tiểu Quỷ Zombie"
"32501002000","Headshot Spray"
"32501022000","Sơn Xịt Núi Lửa"
"32501044000","Sơn Xịt Thiên Mệnh"
"32501010000","Sơn Xịt Tóc Mây"
"32501078000","Sơn Xịt Yun Youyou"
"32927001000","AK47-Tào Tháo-Battlefield"
"32901001000","AK47-Iron Beast-Battlefield"
"32902001000","Barrett M82A1-Born Beast-Battlefield"
"32903001000","AK47-Beast-Battlefield"
"32908001000","M4A1-Iron Beast-Battlefield"
"32909001000","M4A1-Iron Beast-Noble Gold-Battlefield"
"32923001000","M4A1-Born Beast-Battlefield"
"32905001000","Barrett M82A1-Born Beast-Noble Gold-Battlefield"
"32935001000","M4A1-Iron Beast-Noble Gold-Special Forces"
"32911001000","Barrett M82A1-Iron Shark-Battlefield"
"32912001000","M200-Dominator-Battlefield"
"32906001000","AK47-Beast-Noble Gold-Battlefield"
"32936001000","M4A1-Iron Beast-EDM"
"32937001000","AK47-Iron Beast-EDM"
"32940001000","AK47-Beast-EDM"
"35342001000","[Hit Marker] P90-Rabbit"
"35343001000","[Hit Marker] TAC-Qing"
"35381001000","[Hit Marker] VSK-94-Chiyou"
"35356001000","[Hit Marker] Colt1911-Sơn Hải Kinh"
"35346001000","[Hit Marker] GM6-War Storm"
"35345001000","[Hit Marker] Lewis Gun-Star Ark"
"35366001000","[Hit Marker] QBZ191-Golden Armor Tiger Roar"
"35323001000","[Hit Marker] G36-Tournament Spirit-Arms Race"
"35442001000","P90-Rabbit (Hit Effect)"
"35443001000","TAC-Qing (Hit Effect)"
"35481001000","VSK-94-Chiyou (Hit Effect)"
"35456001000","Colt1911-Sơn Hải Kinh (Hit Effect)"
"35446001000","GM6-War Storm (Hit Effect)"
"35445001000","Lewis Gun-Star Ark (Hit Effect)"
"35466001000","QBZ191-Golden Armor Tiger Roar (Hit Effect)"
"37133009000","Âm Thanh hạ gục-Sound of Music"
"37133016000","Âm Thanh hạ gục-Idol Rhythm"
"37133008000","Âm Thanh hạ gục-Arcade Fever"
"37133010000","Âm Thanh hạ gục-Festive Firework"
"37133005000","Âm Thanh hạ gục-Ragnarok"
"37133002000","Âm Thanh hạ gục-Trench Warfare"
"37133001000","Âm Thanh hạ gục-Modern Battlefield"
"37133022000","Âm Thanh hạ gục-Butcher"
"37133004000","Âm Thanh hạ gục-Gold Rush"
"37133007000","Âm Thanh hạ gục-8bit"
"37133017000","Âm Thanh hạ gục-Guitar"
"37133018000","Âm Thanh hạ gục-Remix"
"37133019000","Âm Thanh hạ gục-Bass"
"37133020000","Âm Thanh hạ gục-Keyboard"
"37133021000","Âm Thanh hạ gục-Drums"
"37133003000","Âm Thanh hạ gục-Bounty Hunter"
"37202001000","Đường Sniper-Ragnarok "
"37201001000","Đường Sniper-Spiral Smoke"
"37209001000","Đường Sniper-Prime II"
"37301002000","Đường Parabol-Ragnarok "
"37301017000","Đường Parabol-Prime II"
"37301018000","Đường Parabol-Shadow Core"
"37301010000","Đường Parabol-Gravity Fruit"
"37301001000","Đường Parabol-Green"
"37301005000","Đường Parabol-Pink"
"37301006000","Đường Parabol-Yellow"
"37301007000","Đường Parabol-Blue"
"37301016000","Đường Parabol-Unlimited"
"37601001000","AK47-Cảm Ứng Mộc Lan"
"30125003000","C4-Legend Emblem"
"30125001000","C4-Iron Soul"
"30142002000","Hiệu Ứng Tháo Bom - Kết Ấn"
"30142001000","Hiệu Ứng Tháo Bom-Hệ Thống Hacker"
"20114002000","The Fates"
"20121002000","Switcher"
"20129002000","Laura"
"20133002000","Subject Alpha"
"20149002000","Nymphs"
"20188002000","Kiều Nguyệt"
"20172002000","Yun Youyou"
"20162002000","Zihan"
"20155003000","Đồng"
"20165002000","Guan Xiaoyu"
"20167002000","Ultimatum"
"20101302000","Ve Sầu"
"20103502000","Mộc Lan"
"20190002000","Swatress"
"20171002000","The Arch Grand"
"20100202000","Luna"
"20103602000","Shu Xue"
"20183001000","Wukong"
"20191002000","Sicarios"
"20148002000","Sun Goddess-Xi"
"20106002000","Victoria"
"20104002000","ULP"
"20111001000","White Wolf"
"20108002000","Lan"
"20103001000","MOS"
"20105002000","FOX Howl"
"20127002000","FOX-Summer"
"20136002000","JNS-Sport"
"20118002000","FOX-Winter Land"
"20164002000","SOV-Beach Swimsuit"
"20102001000","OMOH"
"20101001000","SWAT"
"20103902000","Sass"
"20105802000","Seraph"
"38201001001","Vòng Tay Xếp Hạng-Sơ"
"38201002002","Vòng Tay Xếp Hạng-Trung"
"38201003003","Vòng Tay Xếp Hạng-Cao"
"34001035000","Bánh Trôi Dễ Thương"
"34001010000","Nón Ragnarok"
"34001123000","Nón Dilophosaurus"
"34001114000","Nón Thỏ Ngọc Đông Thăng"
"34001122000","Nón Điện Từ"
"34001121000","Nón Du Hành Không Gian"
"34001026000","Sừng Hươu-Winter Land"
"34001083000","Nón Winter Land"
"34001085000","Nón Vũ Khí Lôi Đình"
"34001102000","Kính Bảo Hộ Chiến Thuật"
"34001088000","Nón Đèn Lồng"
"34001152000","Nón Xi Vưu"
"34001140000","Trâm Cài Mộc Lan"
"34001094000","Trứng Chim Và Tổ"
"34001033000","Phụ Kiện Tóc Anh Đào"
"34001110000","Nón Triệu Hồi Tử Thần"
"34001041000","Kẹp Tóc Yun Youyou"
"34001124000","Hóa Trang Đại Thánh"
"34001117000","Hóa Trang Cá Ngừ Vàng"
"34001129000","Hóa Trang Sủi Cảo"
"34001023000","Nón Bí Ngô"
"34001194000","Hóa Trang Rồng Sữa"
"34101040000","Đôi Cánh Phượng Hoàng"
"34101008000","Ba Lô Ragnarok"
"34101069000","Ba Lô Dilophosaurus"
"34101089000","Ba Lô Dragonfly"
"34101022000","Ba Lô Cổng Cyber"
"34101044000","Ba Lô Titanium Beast"
"34101090000","Ba Lô Ashling"
"34101027000","Ba Lô Gà Thét"
"34101084000","Ba Lô Trôi Nước"
"34101095000","Ba Lô Ashling-Zhuolu"
"34101003000","Ba Lô Màn Hình Điện Tử"
"34101014000","Ba Lô Bí Ngô Halloween"
"34101067000","Ba Lô Hỏa Tiễn"
"34101019000","Ba Lô Winter Land"
"34101042000","Ba Lô FOX-Winter Land"
"34101004000","Ba Lô Búp Bê Subject Alpha"
"34101076000","Ba Lô Loan Điểu"
"34101077000","Ba Lô Gấu Trúc Béo Ôm Ôm"
"34101046000","Ba Lô Heart"
"34101016000","Tổ Ấm Mèo MOS"
"34101017000","Nhà Nhỏ Rock Wang"
"34101119000","Ba Lô Rồng Sữa"
"34101052000","Ba Lô Yun Youyou Doll"
"34101025000","Guitar Vàng Yun Youyou"
"36302010000","[Thời Trang] BL-Swatress-Fortune Rabbit"
"36201010000","[Thời Trang] GR-Swatress-Fortune Rabbit"
"36201009000","[Thời Trang] GR Yun Youyou-Astral Purple"
"34001042000","Cầu Vai Vàng Yun Youyou"
"20201001000","Zombie"
"20202001000","Nurse"
"20203001000","Hulk"
"20207001000","Enchantress"
"20208001000","Assassin"
"20209001000","Shield"
"20210001000","Wizard"
"20211001000","Splitter"
"20212001000","Smoke"
"31002001001","Nhẫn Evil Dragon"
"31002002001","Nhẫn Phượng Hoàng"
"31002003001","Nhẫn Rắn Vàng"
"31001001001","Dây Holy Dragon"
"31001002001","Dây Evil Dragon"
"30105002003","Thẻ EXP +50%"
"30105002002","Thẻ EXP+20%"
"30105001002","Thẻ GP +20%"
"30134004001","Thẻ X2 Điểm Xếp Hạng"
"30134001001","Thẻ Bảo Vệ Điểm Rank"
"30134002001","Thẻ Bảo Vệ Điểm Cao Cấp"
"30134003001","Thẻ Bảo Vệ Điểm Cao Nhất"
"30109001000","Kềm C4"
"30107001000","Băng Đạn Rifle"
"30107003000","Băng Đạn Súng Máy"
"30107002000","Băng Đạn Sniper"
"30107004000","Băng Đạn SMG"
"30107005000","Băng Đạn Shotgun"
"30107006000","Băng Đạn Súng Ngắn"
"30101001000","Áo Chống Đạn"
"30101002000","Nón Chống Đạn"
"30103001000","Túi Y Tế"
"30102005000","Túi 5"
"30102004000","Túi 4"
"30102003000","Túi 3"
"30111001000","Thẻ Đổi Tên"
"30102006000","Ba Lô Số 6"
"30102007000","Ba Lô Số 7"
"30118001001","Ghost Blade"
"30118002001","Lưỡi Hái Tử Thần"
"30470001000","Thẻ Kích Hoạt Cài Đặt Ba Lô"
"30101003000","Bộ Chống Độc"
"30107007000","Băng Đạn Zombie"
"30104001000","Xu Hồi Sinh"
"30402005000","Phiếu 500 Tinh Thông"
"30402008000","Phiếu 3000 Tinh Thông"
"30402009000","Phiếu 5000 Tinh Thông"
"30402010000","Phiếu 8000 Tinh Thông"
"30409001000","Thẻ EXP 100"
"30409002000","Thẻ EXP 500"
"30409003000","Thẻ EXP 1000"
"30409004000","Thẻ EXP 5000"
"30409005000","Thẻ EXP 10000"
"30409007000","Thẻ EXP 50000"
"30401006000","Thẻ 20 Thiên Phú"
"30460001000","Thẻ Kích Hoạt Battle Pass Hoàng Kim"
"30460006000","Thẻ Battle Pass 50"
"30460008000","Thẻ Battle Pass 100"
"30460009000","Thẻ Battle Pass 200"
"30460011000","Thẻ Battle Pass 500"
"30460013000","Thẻ Battle Pass 1000"
"30460002000","Thẻ 5 Điểm Battle Pass "
"30460003000","Thẻ Battle Pass 10"
"30460004000","Thẻ Battle Pass 20"
"30460005000","Thẻ Battle Pass 30"
"30460007000","Thẻ Battle Pass 60"
"30460010000","Thẻ Battle Pass 300"
"30460012000","Thẻ Battle Pass 800"
"30460014000","Thẻ Battle Pass 3000"
"30460015000","Thẻ Battle Pass 5000"
"30460016000","Thẻ Battle Pass 8000"
"30460017000","Thẻ Battle Pass 10000"
"30460018000","Thẻ Battle Pass 1200"
"30460019000","Thẻ Battle Pass 1600"
"30460020000","Thẻ Battle Pass 2000"
"30460021000","Thẻ Battle Pass 1500"
"30460023000","Thẻ Battle Pass 2500"
"30460025000","Thẻ Battle Pass 12800"
"30460026000","Thẻ Battle Pass 26000"
"30413001000","Thẻ Mở Rộng Kho 100"
"30460041000","Thẻ Mở Battle Pass Hoàng Kim S2"
"30460042000","Thẻ 5 Điểm Battle Pass S2"
"30460043000","Thẻ Battle Pass 10 S2"
"30460044000","Thẻ Battle Pass 20 S2"
"30460045000","Thẻ Battle Pass 30 S2"
"30460046000","Thẻ Battle Pass 50 S2"
"30460047000","Thẻ Battle Pass 60 S2"
"30460048000","Thẻ Battle Pass 100 S2"
"30460049000","Thẻ Battle Pass 200 S2"
"30460050000","Thẻ Battle Pass 300 S2"
"30460051000","Thẻ Battle Pass 500 S2"
"30460052000","Thẻ Battle Pass 800S2"
"30460053000","Thẻ Battle Pass 1000 S2"
"30460054000","Thẻ Battle Pass 3000 S2"
"30460055000","Thẻ Battle Pass 5000 S2"
"30460056000","Thẻ Battle Pass 8000 S2"
"30460057000","Thẻ Battle Pass 10000 S2"
"30460058000","Thẻ Battle Pass 1200 S2"
"30460059000","Thẻ Battle Pass 1600 S2"
"30460060000","Thẻ Battle Pass 2000 S2"
"30460061000","Thẻ Battle Pass 1500 S2"
"30460062000","Thẻ Battle Pass 2500 S2"
"30460063000","Thẻ Battle Pass 12800 S2"
"30460064000","Thẻ Battle Pass 26000 S2"
"30306754000","Rương Vàng"
"30306988000","Bộ Sưu Tập Đại Thánh"
"30306989000","Bộ Sưu Tập Băng Phong"
"30310022000","Rương Gold-Luna"
"30311137000","Rương Hoa Tường Vi Nở Rộ"
"30309081000","Rương Trăng Đỏ"
"30310501000","Rương 50 Gem"
"30310502000","Rương 100 Gem"
"30310503000","Rương 300 Gem"
"30310504000","Quà Truyện Tranh"
"30310505000","Quà Vũ Khí Giải Trí"
"30310506000","Quà Vũ Khí Hummingbird"
"30310507000","Quà Vũ Khí Gold"
"30310508000","Quà Vũ Khí Hủy Diệt"
"30310509000","Quà Vũ Khí Born Beast-A"
"30310510000","Quà Vũ Khí Sấm Nổ"
"30310511000","Quà Ném Giải Trí"
"30310512000","Gói Grenade Beast"
"30310513000","Quà Ném Thiên Thần Sa Ngã"
"30310514000","Quà Ném Thunder"
"30310515000","Quà Ném Sấm Nổ"
"30310516000","Quà Ném Mechanical Era"
"30310517000","Quà Ném Beast"
"30310518000","Gói Quà Ném Born Beast "
"30310519000","Gói Quà Ném Born Beast-A"
"30310520000","Quà 1000 GP"
"30310521000","Quà 5000 GP"
"30310522000","Quà 10000 GP"
"30310523000","Rương Battle Pass Cơ Bản"
"30310524000","Rương Battle Pass Siêu"
"30310525000","Túi Khởi Hành Battle Pass"
"30310526000","Quà Battle Pass Siêu"
"30310527000","Quà Vũ Khí Ảo Thú"
"30306084000","Rương 10 Gem"
"30306607000","Rương 20 Gem"
"30310528000","Rương 199 Gem"
"30310529000","Rương 666 Gem"
"30310531000","Rương 1000 Gem"
"30310532000","Rương 200 Gem"
"30310533000","Rương 400 Gem"
"30310534000","Rương 500 Gem"
"30310535000","Rương 30 Gem"
"30310536000","Rương 60 Gem"
"30310537000","Rương 800 Gem"
"30310538000","Rương 1500 Gem"
"30310539000","Rương 2000 Gem"
"30310540000","Rương 3500 Gem"
"30310541000","Rương 7000 Gem"
"30311424000","Hộp Gem Cuối Tuần"
"30310530000","Rương Gem"
"30310021000","Rương Xúc Xắc Điểm Danh"
"30310703000","Hộp Xu Mộc Lan"
"30311582000","Hộp Tùy Biến Đường Parabol"
"30311471000","Hộp Gem May Mắn"
"30310547000","Quà Khởi Trình Cơ Bản"
"30310548000","Quà Khởi Trình Cao Cấp"
"30310549000","Gói Trác Việt Khởi Hành"
"30310550000","Quà Chí Tôn Khởi Hành"
"30310542000","Rương Gilt Primary"
"30310543000","Rương Vũ Khí Gilt Secondary"
"30310544000","Rương Vũ Khí Noble Dragon"
"30310545000","Rương Vũ Khí Earl"
"30310546000","Hộp Quay Thưởng Cấp Anh Hùng"
"30311417000","Hộp Đổi Ba Lô Vĩnh Viễn-Gem"
"30310462000","Rương Gem Tuần"
"30310551000","Rương 288 Gem"
"30310552000","Rương 188 Gem"
"30310553000","Rương 88 Gem"
"30310554000","Rương 66 Gem"
"30310555000","Quà Ném Chiến Hồn Đấu Trường"
"30310556000","Rương Hóa Trang Sủi Cảo"
"30310557000","Rương Nón Bí Ngô"
"30310558000","Rương Hóa Trang Cá Ngừ Vàng"
"30310559000","Rương Ba Lô Cổng Cyber"
"30310560000","Rương Ba Lô Ashling"
"30310561000","Rương Ba Lô Màn Hình Điện Tử"
"30310562000","Rương Ba Lô Hỏa Tiễn"
"30310563000","Rương Ba Lô Búp Bê Subject Alpha"
"30310564000","Rương Búp Bê Tử Thần"
"30310565000","Rương Búp Bê Thiên Sứ"
"30310566000","Rương Búp Bê Gấu Koala"
"30310567000","Rương Búp Bê Totoro"
"30311839000","Bộ Sưu Tập Kỳ Lân Rồng"
"30310568000","Rương Gem Bất Ngờ"
"30310569000","Rương 5 Gem"
"30311502000","Quà Tri Ân"
"30311503000","Rương 10 xu CF"
"30311504000","Rương Gem-Cao"
"30311505000","Rương Battle Pass-Sơ"
"30311506000","Rương Battle Pass-Trung"
"30311507000","Rương Battle Pass Cao Cấp"
"30311508000","Rương Tiếp Tế-Sơ"
"30311509000","Rương Tiếp Tế-Trung"
"30311619000","Rương Tiếp Tế-Cao"
"30311620000","Rương Tiếp Tế Đặc Biệt-Sơ"
"30311977000","Rương Tiếp Tế Đặc Biệt-Trung"
"30311978000","Rương Tiếp Tế Đặc Biệt-Cao"
"30310570000","Ảo Ảnh Vua Súng-Rương"
"30310571000","Rương Thần Súng Chiến Đấu"
"30310572000","20260130 Rương Dự Trữ 1"
"30310573000","20260130 Rương Dự Trữ 2"
"30310574000","20260130 Rương Dự Trữ 3"
"30310575000","20260130 Rương Dự Trữ 4"
"30310576000","20260130 Rương Dự Trữ 5"
"30310577000","20260130 Rương Dự Trữ 6"
"30310578000","20260130 Rương Dự Trữ 7"
"30310579000","20260130 Rương Dự Trữ 8"
"30310580000","20260130 Rương Dự Trữ 9"
"30310581000","20260130 Rương Dự Trữ 10"
"30310582000","20260130 Rương Dự Trữ 11"
"30310583000","20260130 Rương Dự Trữ 12"
"30310584000","20260130 Rương Dự Trữ 13"
"30310585000","20260130 Rương Dự Trữ 14"
"30310586000","20260130 Rương Dự Trữ 15"
"30310587000","20260130 Rương Dự Trữ 16"
"30310588000","20260130 Rương Dự Trữ 17"
"30310589000","20260130 Rương Dự Trữ 18"
"30310590000","20260130 Rương Dự Trữ 19"
"30310591000","20260130 Rương Dự Trữ 20"
"30310592000","Rương 388 Gem"
"30310593000","Rương 488 Gem"
"30310594000","Rương 588 Gem"
"30310595000","Rương 1200 Gem"
"30901004000","[Coupon Shop] 5 Gem"
"30901005000","[Coupon Shop] 10 Gem"
"30901006000","[Coupon Shop] 20 Gem"
"30901007000","[Coupon Shop] 30 Gem"
"30901008000","[Coupon Shop] 50 Gem"
"30901011000","[Coupon Shop] 100 Gem"
"30901012000","[Coupon Shop] 150 Gem"
"30901013000","[Coupon Shop] 200 Gem"
"30901014000","[Coupon Shop] 300 Gem"
"30901015000","[Coupon Shop] 500 Gem"
"30901018000","[Coupon Shop] 1000 Gem"
